geoid,name,year,series,sex,age_group,estimate
51760,Richmond city,2040,age_sex,Female,10 to 14,5505.514270150352
51760,Richmond city,2040,age_sex,Female,15 to 19,11850.779681921635
51760,Richmond city,2040,age_sex,Female,20 to 24,14841.064574964958
51760,Richmond city,2040,age_sex,Female,25 to 29,14569.752976229993
51760,Richmond city,2040,age_sex,Female,30 to 34,11319.467014589336
51760,Richmond city,2040,age_sex,Female,35 to 39,9820.16356510207
51760,Richmond city,2040,age_sex,Female,40 to 44,7912.8558924313
51760,Richmond city,2040,age_sex,Female,45 to 49,9105.156938323082
51760,Richmond city,2040,age_sex,Female,5 to 9,6117.750394618242
51760,Richmond city,2040,age_sex,Female,50 to 54,8168.459607847007
51760,Richmond city,2040,age_sex,Female,55 to 59,6723.943503246288
51760,Richmond city,2040,age_sex,Female,60 to 64,5093.245117519856
51760,Richmond city,2040,age_sex,Female,65 to 69,4356.411784036173
51760,Richmond city,2040,age_sex,Female,70 to 74,4391.280908711418
51760,Richmond city,2040,age_sex,Female,75 to 79,4640.305855803251
51760,Richmond city,2040,age_sex,Female,80 to 84,3733.928593498321
51760,Richmond city,2040,age_sex,Female,85 and Over,3366.796694425105
51760,Richmond city,2040,age_sex,Male,0 to 4,7299.947858237192
51760,Richmond city,2040,age_sex,Male,10 to 14,5720.308461388251
51760,Richmond city,2040,age_sex,Male,15 to 19,9608.23423166009
51760,Richmond city,2040,age_sex,Male,20 to 24,11844.652592869637
51760,Richmond city,2040,age_sex,Male,25 to 29,13293.766542747348
51760,Richmond city,2040,age_sex,Male,30 to 34,11153.108053388014
51760,Richmond city,2040,age_sex,Male,35 to 39,10097.890263176687
51760,Richmond city,2040,age_sex,Male,40 to 44,7879.219948148914
51760,Richmond city,2040,age_sex,Male,45 to 49,8735.38649603961
51760,Richmond city,2040,age_sex,Male,5 to 9,6478.297830039643
51760,Richmond city,2040,age_sex,Male,50 to 54,7424.1873238016
51760,Richmond city,2040,age_sex,Male,55 to 59,5858.677604241486
51760,Richmond city,2040,age_sex,Male,60 to 64,4478.984399829019
51760,Richmond city,2040,age_sex,Male,65 to 69,3868.6163800490244
51760,Richmond city,2040,age_sex,Male,70 to 74,3624.849901267233
51760,Richmond city,2040,age_sex,Male,75 to 79,3195.0732435605687
51760,Richmond city,2040,age_sex,Male,80 to 84,2450.588522923432
51760,Richmond city,2040,age_sex,Male,85 and Over,1611.8412684774546
51760,Richmond city,2040,age_sex,Total,0 to 4,14154.332242766808
51760,Richmond city,2040,age_sex,Total,10 to 14,11225.822731538603
51760,Richmond city,2040,age_sex,Total,15 to 19,21459.013913581723
51760,Richmond city,2040,age_sex,Total,20 to 24,26685.717167834595
51760,Richmond city,2040,age_sex,Total,25 to 29,27863.51951897734
51760,Richmond city,2040,age_sex,Total,30 to 34,22472.57506797735
51760,Richmond city,2040,age_sex,Total,35 to 39,19918.053828278757
51760,Richmond city,2040,age_sex,Total,40 to 44,15792.075840580213
51760,Richmond city,2040,age_sex,Total,45 to 49,17840.54343436269
51760,Richmond city,2040,age_sex,Total,5 to 9,12596.048224657885
51760,Richmond city,2040,age_sex,Total,50 to 54,15592.646931648607
51760,Richmond city,2040,age_sex,Total,55 to 59,12582.621107487774
51760,Richmond city,2040,age_sex,Total,60 to 64,9572.229517348875
51760,Richmond city,2040,age_sex,Total,65 to 69,8225.028164085197
51760,Richmond city,2040,age_sex,Total,70 to 74,8016.130809978651
51760,Richmond city,2040,age_sex,Total,75 to 79,7835.3790993638195
51760,Richmond city,2040,age_sex,Total,80 to 84,6184.517116421753
51760,Richmond city,2040,age_sex,Total,85 and Over,4978.63796290256
51760,Richmond city,2050,age_sex,Female,0 to 4,7245.525577989264
51760,Richmond city,2050,age_sex,Female,10 to 14,5149.915797714844
51760,Richmond city,2050,age_sex,Female,15 to 19,9652.753706813963
51760,Richmond city,2050,age_sex,Female,20 to 24,16632.85530938987
51760,Richmond city,2050,age_sex,Female,25 to 29,19016.33725806248
51760,Richmond city,2050,age_sex,Female,30 to 34,10653.488408162984
51760,Richmond city,2050,age_sex,Female,35 to 39,10117.892629052767
51760,Richmond city,2050,age_sex,Female,40 to 44,8228.7095925803
51760,Richmond city,2050,age_sex,Female,45 to 49,8246.47335389412
51760,Richmond city,2050,age_sex,Female,5 to 9,6584.18163026691
51760,Richmond city,2050,age_sex,Female,50 to 54,7455.411828571995
51760,Richmond city,2050,age_sex,Female,55 to 59,8879.142189570077
51760,Richmond city,2050,age_sex,Female,60 to 64,7467.49484438589
51760,Richmond city,2050,age_sex,Female,65 to 69,5562.476400436985
51760,Richmond city,2050,age_sex,Female,70 to 74,4082.37091976206
51760,Richmond city,2050,age_sex,Female,75 to 79,3351.124089562268
51760,Richmond city,2050,age_sex,Female,80 to 84,2811.8316160126574
51760,Richmond city,2050,age_sex,Female,85 and Over,3771.0242256348697
51760,Richmond city,2050,age_sex,Male,0 to 4,7716.514854962465
51760,Richmond city,2050,age_sex,Male,10 to 14,5350.836537256081
51760,Richmond city,2050,age_sex,Male,15 to 19,7826.144868516765
51760,Richmond city,2050,age_sex,Male,20 to 24,13274.680651920515
51760,Richmond city,2050,age_sex,Male,25 to 29,17350.928901763982
51760,Richmond city,2050,age_sex,Male,30 to 34,10496.917143591247
51760,Richmond city,2050,age_sex,Male,35 to 39,10404.039483197463
51760,Richmond city,2050,age_sex,Male,40 to 44,8193.731018329161
51760,Richmond city,2050,age_sex,Male,45 to 49,7911.5749968417595
51760,Richmond city,2050,age_sex,Male,5 to 9,6972.218024041614
51760,Richmond city,2050,age_sex,Male,50 to 54,6776.1091623973425
51760,Richmond city,2050,age_sex,Male,55 to 59,7736.536076752414
51760,Richmond city,2050,age_sex,Male,60 to 64,6566.892451093119
51760,Richmond city,2050,age_sex,Male,65 to 69,4939.635733064112
51760,Richmond city,2050,age_sex,Male,70 to 74,3369.855432404587
51760,Richmond city,2050,age_sex,Male,75 to 79,2307.4097370157606
51760,Richmond city,2050,age_sex,Male,80 to 84,1845.4135139574307
51760,Richmond city,2050,age_sex,Male,85 and Over,1805.3636803704937
51760,Richmond city,2050,age_sex,Total,0 to 4,14962.04043295173
51760,Richmond city,2050,age_sex,Total,10 to 14,10500.752334970924
51760,Richmond city,2050,age_sex,Total,15 to 19,17478.898575330728
51760,Richmond city,2050,age_sex,Total,20 to 24,29907.535961310386
51760,Richmond city,2050,age_sex,Total,25 to 29,36367.26615982646
51760,Richmond city,2050,age_sex,Total,30 to 34,21150.40555175423
51760,Richmond city,2050,age_sex,Total,35 to 39,20521.93211225023
51760,Richmond city,2050,age_sex,Total,40 to 44,16422.44061090946
51760,Richmond city,2050,age_sex,Total,45 to 49,16158.04835073588
51760,Richmond city,2050,age_sex,Total,5 to 9,13556.399654308523
51760,Richmond city,2050,age_sex,Total,50 to 54,14231.520990969339
51760,Richmond city,2050,age_sex,Total,55 to 59,16615.67826632249
51760,Richmond city,2050,age_sex,Total,60 to 64,14034.38729547901
51760,Richmond city,2050,age_sex,Total,65 to 69,10502.112133501098
51760,Richmond city,2050,age_sex,Total,70 to 74,7452.226352166647
51760,Richmond city,2050,age_sex,Total,75 to 79,5658.533826578029
51760,Richmond city,2050,age_sex,Total,80 to 84,4657.245129970088
51760,Richmond city,2050,age_sex,Total,85 and Over,5576.387906005363
51760,Richmond city,2030,total_population,NA,NA,242287.59125691265
51760,Richmond city,2040,total_population,NA,NA,262994.8926797932
51760,Richmond city,2050,total_population,NA,NA,275753.81164533965
